time,{tank1}.tank1.WaterTank1.inFlow,{tank1}.tank1.Tank1WaterLevel,{tank1}.tank1.Tank2WaterLevel,{tank1}.tank1.Tank2OutFlow,{tank1}.tank1.WaterTank2.I1.state,{tank2}.tank2.puddle,{tank2}.tank2.Tank3OutFlow,{tank2}.tank2.level,{controller}.controller.wt3_valve
15.65,0,2.386950047,2.347569517,0.369799671,36.97996713,3.396981617,1.068276229,0.762276616,FALSE
15.7,1,2.421729127,2.347292246,0.369261928,36.92619276,3.399649942,0,0.78090431,TRUE
15.75,1,2.440627364,2.353609868,0.370075333,37.00753325,3.42913047,1.059687784,0.756148266,FALSE
15.8,0,2.430514227,2.364784155,0.372367703,37.23677029,3.431752555,0,0.774817782,TRUE
15.85,0,2.414653766,2.36573262,0.373079836,37.30798361,3.460737418,1.051742088,0.750478554,FALSE
15.9,1,2.41332995,2.36134766,0.372545608,37.25456082,3.463316099,0,0.769355164,TRUE
15.95,1,2.437225404,2.362557518,0.372321066,37.23210663,3.491839933,1.044492327,0.745305432,FALSE
16,1,2.464333324,2.373074,0.373819106,37.38191061,3.494378052,0,0.764163803,TRUE
16.05,0,2.445857162,2.379898371,0.37539657,37.53965702,3.522463112,1.037641935,0.740417283,FALSE
16.1,0,2.423507326,2.379693392,0.376080439,37.60804393,3.524962686,0,0.759477012,TRUE
16.15,1,2.435065504,2.376434315,0.37561117,37.56111704,3.552639575,1.031529659,0.736055822,FALSE
16.2,1,2.466980235,2.381985072,0.375970528,37.59705285,3.555103337,0,0.755155624,TRUE
16.25,0,2.467569846,2.389666352,0.377300028,37.73000279,3.582393452,1.025772384,0.731947674,FALSE
16.3,0,2.441757695,2.392793132,0.378580939,37.85809392,3.584823133,0,0.751162003,TRUE
16.35,1,2.432984485,2.389760543,0.378309226,37.83092259,3.61174955,1.020594233,0.728252766,FALSE
16.4,1,2.469455924,2.390611579,0.377973555,37.79735552,3.614147335,0,0.747550244,TRUE
16.45,1,2.487438221,2.397495648,0.378909696,37.89096959,3.640730069,1.015760217,0.724803417,FALSE
16.5,0,2.460822848,2.404650477,0.380739705,38.07397046,3.643097517,0,0.744149011,TRUE
16.55,0,2.447117442,2.403122419,0.380852818,38.08528177,3.669354123,1.01137366,0.721673356,FALSE
16.6,1,2.470620773,2.400125432,0.380168292,38.01682916,3.671692973,0,0.741152902,TRUE
16.65,1,2.490475692,2.405059394,0.380629383,38.0629383,3.69764305,1.007365137,0.718813044,FALSE
16.7,0,2.48085789,2.415118191,0.38259233,38.25923305,3.699954822,0,0.738291386,TRUE
16.75,0,2.465022651,2.415636234,0.383175928,38.31759284,3.725611567,1.003676283,0.716180834,FALSE
16.8,1,2.470084665,2.410931356,0.382581932,38.25819325,3.727897596,0,0.735823857,TRUE
16.85,1,2.492477744,2.413241347,0.382517525,38.25175253,3.753279775,1.000402187,0.713844578,FALSE
16.9,0,2.502286703,2.423775644,0.3841628,38.41627995,3.755541562,0,0.73346117,TRUE
16.95,0,2.48360672,2.427066398,0.385236617,38.52366171,3.780659329,0.997333222,0.711654695,FALSE
17,1,2.467347376,2.423542237,0.385092955,38.50929553,3.78289786,0,0.731440868,TRUE
17.05,1,2.493172996,2.422325718,0.384619776,38.46197762,3.807768395,0.994702365,0.709777427,FALSE
17.1,1,2.52144772,2.430956293,0.38562251,38.56225098,3.809985137,0,0.729540516,TRUE
17.15,0,2.503183436,2.437102305,0.386999308,38.69993084,3.834617023,0.992196385,0.707989265,FALSE
17.2,0,2.48078144,2.436260889,0.387497656,38.74976565,3.836812709,0,0.727897313,TRUE
17.25,1,2.492187352,2.432699864,0.386945064,38.69450642,3.86122059,0.990113372,0.706502916,FALSE
17.3,1,2.523801328,2.437875178,0.387207742,38.72077421,3.86339658,0,0.726421084,TRUE
17.35,0,2.524169617,2.445329801,0.38848263,38.84826299,3.887588939,0.988133422,0.705090108,FALSE
17.4,0,2.49801559,2.448130217,0.389688824,38.96888238,3.889745857,0,0.725101038,TRUE
17.45,1,2.489013175,2.444883681,0.389369971,38.93699713,3.913733982,0.98650724,0.703929733,FALSE
17.5,1,2.5251426,2.445415392,0.388965779,38.89657792,3.915872974,0,0.724004637,TRUE
17.55,1,2.542898816,2.452086867,0.389857166,38.98571664,3.93966619,0.985015385,0.702865209,FALSE
17.6,0,2.51594747,2.458922941,0.391620959,39.16209593,3.941787897,0,0.722970283,TRUE
17.65,0,2.5020201,2.457182536,0.39169039,39.16903896,3.965393969,0.983773605,0.701979127,FALSE
17.7,1,2.525193247,2.453867501,0.390940887,39.09408869,3.967499262,0,0.722201073,TRUE
17.75,1,2.544829731,2.458589889,0.391358976,39.13589757,3.990928482,0.982723644,0.70122992,FALSE
17.8,0,2.534886577,2.468332226,0.393257839,39.3257839,3.993018079,0,0.721434319,TRUE
17.85,0,2.518835859,2.468639996,0.393798974,39.37989736,4.016275394,0.981817537,0.70058336,FALSE
17.9,1,2.523576638,2.463620892,0.393141648,39.31416477,4.018349896,0,0.720936769,TRUE
17.95,1,2.545756817,2.465722246,0.393035254,39.30352542,4.041445943,0.981160145,0.700114273,FALSE
18,0,2.555248218,2.475944929,0.394617887,39.4617887,4.043506152,0,0.720426209,TRUE
18.05,0,2.536357687,2.479028865,0.395650163,39.56501635,4.066444068,0.980551061,0.699679656,FALSE
18.1,1,2.5197842,2.4751959,0.395444513,39.54445128,4.068490348,0,0.720146722,TRUE
18.15,1,2.545401489,2.473774477,0.39493022,39.49302196,4.091280245,0.980231964,0.699451962,FALSE
18.2,1,2.573365327,2.482099157,0.395871595,39.58715952,4.093313447,0,0.719882049,TRUE
18.25,0,2.554894846,2.488042219,0.397207695,39.72076952,4.11595786,0.979897843,0.699213548,FALSE
18.3,0,2.532185121,2.486897854,0.397645302,39.76453019,4.11797819,0,0.71977523,TRUE
18.35,1,2.543386915,2.483135849,0.397052418,39.70524182,4.140485679,0.979854561,0.699182663,FALSE
18.4,1,2.574696251,2.488011169,0.397254961,39.7254961,4.142493957,0,0.719741603,TRUE
18.45,0,2.574862463,2.495266778,0.398489959,39.84899587,4.164867695,0.979789555,0.699136278,FALSE
18.5,0,2.548406834,2.497770144,0.399636615,39.96366153,4.16686409,0,0.719775594,TRUE
18.55,1,2.539204354,2.494326553,0.399278269,39.92782687,4.189110195,0.97996047,0.699258235,FALSE
18.6,1,2.575035174,2.494564142,0.39881513,39.88151299,4.191095388,0,0.719949591,TRUE
18.65,1,2.59259331,2.501040505,0.399667415,39.96674146,4.213218451,0.980154426,0.699396634,FALSE
18.7,0,2.565346322,2.507585359,0.401372845,40.13728449,4.215192681,0,0.720106657,TRUE
18.75,0,2.551222835,2.50565177,0.40140356,40.140356,4.237196113,0.98049337,0.69963849,FALSE
18.8,1,2.574103269,2.502048394,0.400596273,40.05962727,4.239159855,0,0.72045429,TRUE
18.85,1,2.59354558,2.506579507,0.40097603,40.09760297,4.261049696,0.98092491,0.699946419,FALSE
18.9,0,2.58331261,2.516036355,0.40281768,40.28176804,4.263003309,0,0.720733965,TRUE
18.95,0,2.567069641,2.516154742,0.403320862,40.33208625,4.284780835,0.981406619,0.700290146,FALSE
19,1,2.571523474,2.510852972,0.40260689,40.26068904,4.286724587,0,0.721216365,TRUE
19.05,1,2.593513305,2.512766816,0.40246292,40.24629201,4.308396633,0.982048596,0.700748234,FALSE
19.1,0,2.6027206,2.522709629,0.403989467,40.39894671,4.310330999,0,0.721622993,TRUE
19.15,0,2.583641604,2.525607911,0.404984539,40.49845387,4.331897576,0.982655382,0.701181211,FALSE
19.2,1,2.566786823,2.521497846,0.404723357,40.47233573,4.333822641,0,0.722201448,TRUE
19.25,1,2.592217512,2.519892606,0.404172227,40.41722274,4.355290499,0.983473336,0.701764868,FALSE
19.3,1,2.619902839,2.527942927,0.405058622,40.50586218,4.357206822,0,0.722738794,TRUE
19.35,0,2.601247605,2.53370399,0.40635825,40.63582495,4.37857578,0.984201871,0.702284719,FALSE
19.4,0,2.578262126,2.532287982,0.406741419,40.67414192,4.380483328,0,0.723381209,TRUE
19.45,1,2.589280995,2.528345779,0.406112424,40.61124242,4.401759031,0.985151026,0.702961996,FALSE
19.5,1,2.620317306,2.532952143,0.406261069,40.62610685,4.403658366,0,0.724047001,TRUE
19.55,0,2.620302403,2.540029339,0.407460312,40.74603122,4.424841554,0.986012191,0.703576487,FALSE
19.6,0,2.59357645,2.54226641,0.408553604,40.85536038,4.426732638,0,0.724733401,TRUE
19.65,1,2.584194647,2.53864617,0.408159857,40.8159857,4.447826967,0.987046745,0.704314701,FALSE
19.7,1,2.619757818,2.538620099,0.407643881,40.76438813,4.449710255,0,0.725515449,TRUE
19.75,1,2.637138407,2.544921561,0.408461116,40.8461116,4.470718082,0.988045337,0.705027253,FALSE
19.8,0,2.609626418,2.551205366,0.410114232,41.01142322,4.472593626,0,0.726238712,TRUE
19.85,0,2.59532714,2.549098606,0.410110244,41.01102443,4.493516321,0.989133249,0.705803542,FALSE
19.9,1,2.617945195,2.545236763,0.409251161,40.92511605,4.495384408,0,0.727113059,TRUE
19.95,1,2.637213455,2.54959642,0.409596558,40.95965578,4.51622594,0.990261242,0.70660843,FALSE
20,0,2.626720703,2.558797357,0.411386925,41.13869246,4.518086757,0,0.727882201,FALSE
20.05,0,2.610305405,2.558745985,0.411856087,41.18560871,4.518086757,0,0.74433171,FALSE
20.1,1,2.614502027,2.553190837,0.411091339,41.10913385,4.518086757,0,0.769041512,FALSE
20.15,1,2.636321234,2.554936602,0.410913685,41.09136852,4.518086757,0,0.785487714,FALSE
20.2,0,2.645273862,2.564628545,0.412389958,41.23899583,4.518086757,0,0.810143128,FALSE
20.25,0,2.626025932,2.56736041,0.41335168,41.33516801,4.518086757,0,0.826633805,FALSE
20.3,1,2.608919004,2.563001957,0.413040722,41.30407222,4.518086757,0,0.8514317,FALSE
20.35,1,2.63418243,2.561231947,0.412456573,41.24565726,4.518086757,0,0.867954366,FALSE
20.4,1,2.661618106,2.569036338,0.413293683,41.32936831,4.518086757,0,0.892703707,FALSE
20.45,0,2.642797264,2.574634262,0.414560618,41.45606179,4.518086757,0,0.909232664,FALSE
20.5,0,2.619564603,2.572974758,0.414894991,41.48949912,4.518086757,0,0.934102078,FALSE
20.55,1,2.630419503,2.56887103,0.414233627,41.42336268,4.518086757,0,0.950696763,FALSE
20.6,1,2.661211078,2.573236307,0.414333958,41.43339578,4.518086757,0,0.975552985,FALSE
20.65,0,2.661033829,2.580153575,0.415501152,41.55011523,4.518086757,0,0.992126009,FALSE
20.7,0,2.634065563,2.582151946,0.416546609,41.65466086,4.518086757,0,1.017052188,FALSE
20.75,1,2.624523019,2.578373362,0.41612113,41.61211298,4.518086757,0,1.033710567,FALSE
20.8,1,2.659846275,2.578110952,0.415557792,41.55577921,4.518086757,0,1.058679253,FALSE
20.85,1,2.677067713,2.584255636,0.416343609,41.63436088,4.518086757,0,1.075303443,FALSE
20.9,0,2.649318183,2.590305441,0.417949832,41.79498317,4.518086757,0,1.10028144,FALSE
20.95,0,2.63486133,2.588043455,0.417914737,41.79147367,4.518086757,0,1.116994079,FALSE
21,1,2.657244195,2.583949927,0.417009224,41.70092236,4.518086757,0,1.14206908,FALSE
21.05,1,2.676356439,2.588155893,0.417323822,41.73238216,4.518086757,0,1.158752467,FALSE
21.1,0,2.665630824,2.597127439,0.419068219,41.90682186,4.518086757,0,1.183790848,FALSE
21.15,0,2.649061053,2.596923897,0.419506887,41.95068865,4.518086757,0,1.200547762,FALSE
21.2,1,2.653027116,2.591141628,0.418696623,41.86966231,4.518086757,0,1.225716713,FALSE
21.25,1,2.674693379,2.592736728,0.418488777,41.84887769,4.518086757,0,1.242467279,FALSE
21.3,0,2.68341773,2.602203797,0.419919985,41.99199855,4.518086757,0,1.267577298,FALSE
21.35,0,2.66401837,2.604786489,0.420851813,42.08518133,4.518086757,0,1.284369327,FALSE
21.4,1,2.646685423,2.600205387,0.420496237,42.04962368,4.518086757,0,1.30961733,FALSE
21.45,1,2.671798917,2.59828768,0.419882489,41.9882489,4.518086757,0,1.326438365,FALSE
21.5,1,2.699010811,2.605871626,0.420675422,42.06754224,4.518086757,0,1.35163336,FALSE
21.55,0,2.680041521,2.611323314,0.421913052,42.19130518,4.518086757,0,1.368457733,FALSE
21.6,0,2.656587293,2.609445545,0.422203685,42.22036853,4.518086757,0,1.393768391,FALSE
21.65,1,2.667295214,2.605197029,0.421513306,42.15133055,4.518086757,0,1.41065557,FALSE
21.7,1,2.697867414,2.609346202,0.421570329,42.15703293,4.518086757,0,1.435948669,FALSE
21.75,0,2.69754464,2.616120115,0.422708796,42.27087957,4.518086757,0,1.452811293,FALSE
21.8,0,2.670359169,2.617904519,0.423711373,42.37113733,4.518086757,0,1.478170025,FALSE
21.85,1,2.660672541,2.613983997,0.423257451,42.32574507,4.518086757,0,1.495115138,FALSE
21.9,1,2.695780742,2.613509739,0.422651659,42.26516587,4.518086757,0,1.520512098,FALSE
21.95,1,2.712859521,2.619513891,0.423409313,42.34093129,4.518086757,0,1.537420184,FALSE
22,0,2.684897064,2.625353942,0.424973502,42.49735017,4.518086757,0,1.562822217,FALSE
22.05,0,2.670298964,2.622952815,0.424910523,42.49105229,4.518086757,0,1.579815944,FALSE
22.1,1,2.692471009,2.61865161,0.423963392,42.39633916,4.518086757,0,1.605310785,FALSE
22.15,1,2.711443403,2.622719811,0.424250382,42.42503817,4.518086757,0,1.622272478,FALSE
22.2,0,2.700509054,2.631485735,0.425953572,42.59535723,4.518086757,0,1.647726544,FALSE
22.25,0,2.683800818,2.631145791,0.426364906,42.63649055,4.518086757,0,1.664759009,FALSE
22.3,1,2.687560212,2.625159934,0.425513843,42.55138434,4.518086757,0,1.690339533,FALSE
22.35,1,2.70908938,2.626619983,0.425278933,42.52789331,4.518086757,0,1.707362923,FALSE
22.4,0,2.717609108,2.635885479,0.426669747,42.66697467,4.518086757,0,1.732880442,FALSE
22.45,0,2.698074008,2.638334456,0.427574778,42.75747782,4.518086757,0,1.749942596,FALSE
22.5,1,2.680538463,2.633553776,0.427179206,42.71792064,4.518086757,0,1.775594066,FALSE
22.55,1,2.705517562,2.631503676,0.426538927,42.65389274,4.518086757,0,1.792682553,FALSE
22.6,1,2.732528862,2.638890018,0.427292261,42.72922614,4.518086757,0,1.818277023,FALSE
22.65,0,2.713426506,2.644210625,0.428503622,42.85036222,4.518086757,0,1.835366202,FALSE
22.7,0,2.689773669,2.642137208,0.428755048,42.8755048,4.518086757,0,1.861072382,FALSE
22.75,1,2.700349841,2.637758906,0.42803866,42.80386595,4.518086757,0,1.878221745,FALSE
22.8,1,2.730725398,2.641714367,0.428056864,42.80568637,4.518086757,0,1.903906453,FALSE
22.85,0,2.730272178,2.648359779,0.429169579,42.91695787,4.518086757,0,1.921028667,FALSE
22.9,0,2.70289201,2.649952388,0.430133721,43.01337209,4.518086757,0,1.946775132,FALSE
22.95,1,2.693076228,2.645904638,0.429654302,42.96543017,4.518086757,0,1.963977267,FALSE
23,1,2.727991657,2.645240482,0.429010455,42.90104545,4.518086757,0,1.989758124,FALSE
23.05,1,2.74494256,2.651118664,0.429742865,42.97428645,4.518086757,0,2.006920688,FALSE
23.1,0,2.71678924,2.656770697,0.431269375,43.12693747,4.518086757,0,2.032702819,TRUE
23.15,0,2.702064528,2.654244846,0.431181401,43.11814014,4.575386665,2.729477721,1.947639556,TRUE
23.2,1,2.724047598,2.649757483,0.430196964,43.01969644,4.662565139,2.544126135,1.815380525,TRUE
23.25,1,2.742894634,2.653702195,0.430459207,43.04592074,4.716561431,2.42888986,1.733152806,TRUE
23.3,0,2.731773181,2.662283803,0.432125461,43.21254614,4.791992868,2.267720201,1.618148971,TRUE
23.35,0,2.714940827,2.661821592,0.432512292,43.25122925,4.83889267,2.167645591,1.546739973,TRUE
23.4,1,2.718514968,2.655653243,0.431624659,43.16246592,4.904649373,2.027709682,1.446887643,TRUE
23.45,1,2.739921246,2.656992235,0.431365489,43.13654892,4.945677133,1.940703199,1.384803506,TRUE
23.5,0,2.748257554,2.666077045,0.432720094,43.27200936,5.003388766,1.818979925,1.29794694,TRUE
23.55,0,2.728600781,2.668406162,0.433601105,43.36011053,5.039512659,1.743402136,1.244017834,TRUE
23.6,1,2.710883631,2.663446584,0.433169683,43.31696827,5.090487748,1.63776611,1.168640446,TRUE
23.65,1,2.73574226,2.66127781,0.432505622,43.25056217,5.122495238,1.57209957,1.121783587,TRUE
23.7,1,2.762573752,2.668487025,0.43322346,43.32234595,5.167796215,1.480196964,1.056205785,TRUE
23.75,0,2.743352119,2.673690132,0.434411274,43.44112736,5.196324885,1.423118145,1.01547676,TRUE
23.8,0,2.719521253,2.67144134,0.434627555,43.46275545,5.236822506,1.343376258,0.958576331,TRUE
23.85,1,2.729979328,2.666946702,0.433887852,43.38878524,5.262403143,1.293834964,0.923225765,TRUE
23.9,1,2.760178617,2.670728524,0.433871259,43.38712595,5.298821559,1.224485515,0.873740938,FALSE
23.95,0,2.759608469,2.67725875,0.434960892,43.49608915,5.300782718,0,0.887014225,FALSE
24,0,2.732053778,2.678679438,0.435890581,43.58905809,5.300782718,0,0.913108247,FALSE
24.05,1,2.722122224,2.674517642,0.435388307,43.53883071,5.300782718,0,0.930540771,FALSE
24.1,1,2.756864858,2.673683266,0.434710348,43.47103481,5.300782718,0,0.956665744,FALSE
24.15,1,2.773701135,2.679448531,0.43542013,43.54201297,5.300782718,0,0.974056418,FALSE
24.2,0,2.745376729,2.684932028,0.436912866,43.69128655,5.300782718,0,1.000179259,FALSE
24.25,0,2.730538526,2.682294378,0.436802488,43.68024878,5.300782718,0,1.017650798,FALSE
24.3,1,2.752352203,2.677640147,0.435784611,43.57846107,5.300782718,0,1.043859315,FALSE
24.35,1,2.77108687,2.681474166,0.436024671,43.60246709,5.300782718,0,1.061294093,FALSE
24.4,0,2.7597977,2.689890557,0.437657816,43.76578157,5.300782718,0,1.087454773,FALSE
24.45,0,2.74285409,2.689318748,0.438022683,43.80226834,5.300782718,0,1.104955642,FALSE
24.5,1,2.746262173,2.682986817,0.437102269,43.71022686,5.300782718,0,1.131235786,FALSE
24.55,1,2.767558296,2.684217295,0.436821353,43.68213526,5.300782718,0,1.148722945,FALSE
24.6,0,2.77573019,2.693140142,0.4381435,43.81434998,5.300782718,0,1.174933163,FALSE
24.65,0,2.755964351,2.695361819,0.439002981,43.90029808,5.300782718,0,1.192454496,FALSE
24.7,1,2.738084414,2.690241881,0.438539422,43.85394222,5.300782718,0,1.218791809,FALSE
24.75,1,2.762835056,2.687966731,0.437854043,43.78540435,5.300782718,0,1.236334932,FALSE
24.8,1,2.789505373,2.695017172,0.438540063,43.85400633,5.300782718,0,1.262608459,FALSE
24.85,0,2.770176821,2.700114955,0.439706771,43.97067706,5.300782718,0,1.280147775,FALSE
24.9,0,2.746186374,2.697708961,0.439891548,43.98915484,5.300782718,0,1.306526292,FALSE
24.95,1,2.756538589,2.693110041,0.439130948,43.91309483,5.300782718,0,1.324121338,FALSE
25,1,2.786579877,2.696736216,0.439083164,43.9083164,5.300782718,0,1.35047173,FALSE
25.05,0,2.785904916,2.703163193,0.440152105,44.01521049,5.300782718,0,1.368035216,FALSE
25.1,0,2.758193786,2.704429774,0.441050912,44.10509115,5.300782718,0,1.394440779,FALSE
25.15,1,2.748158457,2.700165749,0.440528151,44.05281514,5.300782718,0,1.412079819,FALSE
25.2,1,2.7827462,2.699178791,0.439819615,43.98196152,5.300782718,0,1.438513251,FALSE
25.25,1,2.79947973,2.70484284,0.440509113,44.05091132,5.300782718,0,1.456108397,FALSE
25.3,0,2.771001965,2.710175266,0.441971574,44.19715744,5.300782718,0,1.482536646,FALSE
25.35,0,2.756062031,2.7074374,0.441841114,44.18411138,5.300782718,0,1.500210634,FALSE
25.4,1,2.777723867,2.702633592,0.440793262,44.07932616,5.300782718,0,1.526721536,FALSE
25.45,1,2.79635781,2.706368388,0.441013438,44.10134377,5.300782718,0,1.544356759,FALSE
25.5,0,2.784918301,2.714636682,0.442616904,44.26169041,5.300782718,0,1.570816831,FALSE
25.55,0,2.767874963,2.713966632,0.442962084,44.29620844,5.300782718,0,1.588516163,FALSE
25.6,1,2.771134196,2.70748807,0.442012285,44.20122849,5.300782718,0,1.615092737,FALSE
25.65,1,2.792331578,2.708621278,0.441711876,44.17118762,5.300782718,0,1.632776395,FALSE
25.7,0,2.800356094,2.717398945,0.443004929,44.30049295,5.300782718,0,1.659280108,FALSE
25.75,0,2.780492491,2.719524315,0.443845111,44.38451107,5.300782718,0,1.676995995,FALSE
25.8,1,2.762466635,2.714260633,0.443352746,44.33527461,5.300782718,0,1.703623901,FALSE
25.85,1,2.787120481,2.71189013,0.442648259,44.26482585,5.300782718,0,1.721359653,FALSE
25.9,1,2.813646322,2.718798249,0.443305757,44.33057574,5.300782718,0,1.747920896,FALSE
25.95,0,2.794221932,2.723801622,0.444453545,44.4453545,5.300782718,0,1.765650935,FALSE
26,0,2.770088439,2.721254715,0.444610084,44.46100841,5.300782718,0,1.792314322,FALSE
26.05,1,2.780345764,2.716562319,0.443830752,44.38307515,5.300782718,0,1.810098203,FALSE
26.1,1,2.810245421,2.720048975,0.443755008,44.37550079,5.300782718,0,1.836730646,FALSE
26.15,0,2.809476509,2.726383401,0.444805402,44.48054017,5.300782718,0,1.854481099,FALSE
26.2,0,2.781625151,2.727511844,0.445676526,44.56765256,5.300782718,0,1.881165922,FALSE
26.25,1,2.7714968,2.723156184,0.445135402,44.51354019,5.300782718,0,1.898990079,FALSE
26.3,1,2.805945703,2.722032455,0.444399457,44.4399457,5.300782718,0,1.925700007,FALSE
26.35,1,2.82258713,2.727605775,0.445070773,44.50707731,5.300782718,0,1.943478438,FALSE
26.4,0,2.793971899,2.732802783,0.446506097,44.65060969,5.300782718,0,1.970180447,FALSE
26.45,0,2.778940774,2.729975087,0.446357634,44.63576343,5.300782718,0,1.988035906,FALSE
26.5,1,2.800466504,2.725037202,0.445282913,44.52829132,5.300782718,0,2.014817859,FALSE
26.55,1,2.819010159,2.728683056,0.445485265,44.54852654,5.300782718,0,2.032632758,FALSE
26.6,0,2.807435891,2.736818599,0.447062129,44.70621287,5.300782718,0,2.0593612,TRUE
26.65,0,2.790303158,2.736060487,0.447389662,44.73896616,5.350349794,2.765826599,1.973576574,TRUE
26.7,1,2.793428965,2.729450488,0.446413522,44.64135222,5.426089627,2.578848937,1.840157244,TRUE
26.75,1,2.814537837,2.730496506,0.446095641,44.60956408,5.473194372,2.46260376,1.757209614,TRUE
26.8,0,2.822430248,2.739144036,0.447362615,44.73626148,5.53923981,2.299978689,1.64116726,TRUE
26.85,0,2.802479011,2.741183079,0.448185496,44.81854962,5.580442717,2.198977925,1.569097398,TRUE
26.9,1,2.784322356,2.735790548,0.44766731,44.76673104,5.638388273,2.057777274,1.468342601,TRUE
26.95,1,2.808889435,2.733334571,0.446945694,44.69456942,5.67464585,1.97000459,1.405711736,TRUE
27,1,2.835285772,2.740115117,0.447577627,44.75776274,5.725780768,1.847176723,1.318066979,TRUE
27.05,0,2.815775474,2.745033863,0.448708456,44.87084558,5.75786629,1.770874937,1.26362126,TRUE
27.1,0,2.791513758,2.742360644,0.448839682,44.88396822,5.803244101,1.664240595,1.187531515,TRUE
27.15,1,2.801686025,2.737584458,0.448043558,44.80435583,5.831797863,1.597982565,1.140252594,TRUE
27.2,1,2.831458728,2.740946052,0.447942752,44.79427525,5.87229144,1.505246222,1.074079873,TRUE
27.25,0,2.8306056,2.747197517,0.448976521,44.8976521,5.897840893,1.447607881,1.032951597,TRUE
27.3,0,2.802628544,2.748202136,0.449822831,44.98228308,5.93417261,1.367066271,0.975480519,TRUE
27.35,1,2.79241681,2.743764337,0.449265246,44.92652464,5.957160342,1.317059105,0.939797526,TRUE
27.4,1,2.826741258,2.742518009,0.448504733,44.85047328,5.989939975,1.247076052,0.889860588,FALSE
27.45,1,2.843300128,2.748010002,0.449159751,44.91597511,5.991706929,0,0.903646392,FALSE
27.5,0,2.814561674,2.753085624,0.450570749,45.05707494,5.991706929,0,0.930593793,FALSE
27.55,0,2.799448809,2.750177406,0.45040615,45.04061502,5.991706929,0,0.94861192,FALSE
27.6,1,2.820852535,2.745119336,0.449307344,44.93073443,5.991706929,0,0.975636838,FALSE
27.65,1,2.839315258,2.748685464,0.44949372,44.94937196,5.991706929,0,0.993612794,FALSE
27.7,0,2.827620194,2.756702012,0.451046736,45.10467365,5.991706929,0,1.020581796,FALSE
27.75,0,2.810407331,2.755864964,0.451358451,45.13584506,5.991706929,0,1.038618489,FALSE
27.8,1,2.813413537,2.749137147,0.450358701,45.03587007,5.991706929,0,1.065698957,FALSE
27.85,1,2.834443071,2.750105009,0.450025157,45.0025157,5.991706929,0,1.083716637,FALSE
27.9,0,2.842217064,2.758635887,0.451268754,45.12687542,5.991706929,0,1.110719259,FALSE
27.95,0,2.822187274,2.760597548,0.452076128,45.20761283,5.991706929,0,1.128765863,FALSE
28,1,2.803913374,2.75508952,0.451534797,45.1534797,5.991706929,0,1.15588774,FALSE
28.05,1,2.828402677,2.752556927,0.450797827,45.07978269,5.991706929,0,1.173950936,FALSE
28.1,1,2.854682929,2.759223118,0.451406844,45.14068436,5.991706929,0,1.201001262,FALSE
28.15,0,2.835095624,2.764066005,0.45252247,45.25224702,5.991706929,0,1.219055506,FALSE
28.2,0,2.810718972,2.761279563,0.452631007,45.26310068,5.991706929,0,1.246203136,FALSE
28.25,1,2.820814995,2.75642827,0.451819831,45.18198314,5.991706929,0,1.264308014,FALSE
28.3,1,2.850473899,2.759677761,0.45169656,45.16965604,5.991706929,0,1.291419908,FALSE
28.35,0,2.849545281,2.765854862,0.452715426,45.27154265,5.991706929,0,1.309488181,FALSE
28.4,0,2.821455552,2.766748488,0.453539493,45.35394933,5.991706929,0,1.336647711,FALSE
28.45,1,2.811169076,2.76223706,0.452967154,45.29671539,5.991706929,0,1.354786543,FALSE
28.5,1,2.845381966,2.760880837,0.452184618,45.21846175,5.991706929,0,1.38196648,FALSE
28.55,1,2.861866833,2.76629993,0.452825027,45.28250268,5.991706929,0,1.400056474,FALSE
28.6,0,2.833017924,2.771266745,0.45421422,45.42142201,5.991706929,0,1.42722384,FALSE
28.65,0,2.817831788,2.768286348,0.454035156,45.40351565,5.991706929,0,1.445387779,FALSE
28.7,1,2.839126154,2.763120547,0.452914761,45.29147614,5.991706929,0,1.472630485,FALSE
28.75,1,2.857516331,2.766615211,0.453086815,45.30868154,5.991706929,0,1.49075081,FALSE
28.8,0,2.845712988,2.774525094,0.454618457,45.46184568,5.991706929,0,1.517935445,FALSE
28.85,0,2.828428296,2.773617288,0.454915991,45.49159912,5.991706929,0,1.536115078,FALSE
28.9,1,2.831327295,2.766783862,0.453895077,45.38950774,5.991706929,0,1.563409046,FALSE
28.95,1,2.852285712,2.767681668,0.453547494,45.35474944,5.991706929,0,1.581568252,FALSE
29,0,2.859953558,2.776107981,0.454770137,45.47701371,5.991706929,0,1.60878226,FALSE
29.05,0,2.839853355,2.778000279,0.455563611,45.55636108,5.991706929,0,1.62696899,FALSE
29.1,1,2.821474359,2.77238872,0.455001532,45.50015322,5.991706929,0,1.654300162,FALSE
29.15,1,2.845893945,2.76978745,0.454250799,45.42507993,5.991706929,0,1.672502097,FALSE
29.2,1,2.872070141,2.776351136,0.454839274,45.48392742,5.991706929,0,1.699759647,FALSE
29.25,0,2.852413809,2.781126026,0.455941274,45.59412741,5.991706929,0,1.717951257,FALSE
29.3,0,2.827934131,2.778238093,0.456029472,45.60294721,5.991706929,0,1.74530406,FALSE
29.35,1,2.837961809,2.773319475,0.455204805,45.52048049,5.991706929,0,1.763544945,FALSE
29.4,1,2.867518707,2.77646848,0.455061397,45.50613965,5.991706929,0,1.790859982,FALSE
